Price,Close,High,Low,Open,Volume
Ticker,A,A,A,A,A
Date,,,,,
2020-04-13,73.52474975585938,75.24203051147879,72.37667689449803,74.71141410573253,1533000
2020-04-14,76.05244445800781,76.40940288051226,74.51846392266386,74.57635484135812,2650300
2020-04-15,74.33515167236328,75.62793333455997,74.28691047457902,74.7114094612458,2721100
2020-04-16,75.97526550292969,76.13927383335042,73.77560185082257,75.30957510694861,1969300
2020-04-17,76.7470703125,77.51887801299557,75.55075623178489,77.2680370140619,1313400
2020-04-20,74.64387512207031,76.26468071251759,74.2676173386248,76.26468071251759,1679400
2020-04-21,71.15142822265625,73.1291996801935,71.11283673424968,73.09060819178693,2848100
2020-04-22,72.52137756347656,72.9169347153527,71.18035490809301,72.11617806197339,2347400
2020-04-23,72.44420623779297,74.75964389914834,72.40562211194356,73.90100356781745,2097700
2020-04-24,73.08094787597656,73.23531380720534,71.41190120728575,72.95553107728271,1654300
2020-04-27,73.5633316040039,73.92029730552792,73.16777441902545,73.65980663235361,1295800
2020-04-28,72.79151153564453,74.28690013187881,72.6853868037532,74.28690013187881,1855900
2020-04-29,75.94631958007812,76.58306080016035,73.45722353663277,73.61158950548574,2409400
2020-04-30,73.9588851928711,75.67616563994387,73.31248707715503,75.21307522158024,1795200
2020-05-01,71.59522247314453,73.41862805790892,70.97777335240814,72.88801163008107,1618600
2020-05-04,71.93287658691406,71.99076749254002,70.83304506746833,71.6627435625692,1555400
2020-05-05,73.67911529541016,74.84648021417325,72.19337611864609,72.2705590952355,1476100
2020-05-06,75.12625122070312,76.05242471303555,73.94923677401839,73.98782825627048,2303600
2020-05-07,75.73405456542969,76.53481130380551,74.80788102343969,75.99453788388159,1190600
2020-05-08,76.90142822265625,77.49958525768017,76.39975358983615,76.8628367338895,2255000
2020-05-11,78.40645599365234,79.10108803940439,76.69882501498982,76.79530005232793,1691600
2020-05-12,77.03649139404297,79.40017029407008,76.96895813178925,78.70553824770413,2278900
2020-05-13,77.3355712890625,79.04320221867492,76.24538205279326,77.54781342088047,2664900
2020-05-14,78.76341247558594,78.78271189713045,75.94630049704571,76.49621624190166,2285900
2020-05-15,78.71516418457031,79.91147795298814,78.358205884483,78.63798858706917,4529400
2020-05-18,80.71224975585938,81.41652413910958,79.39051895251225,80.30704283008119,2076000
2020-05-19,79.081787109375,80.59646784353258,79.00460414392899,80.29739305314519,2099200
2020-05-20,78.8309555053711,80.05621130534361,78.59941394213303,80.05621130534361,2748100
2020-05-21,77.90478515625,79.29404931503922,77.62500238201751,78.84060852095807,2576500
2020-05-22,81.9857406616211,84.58095375089788,81.23321770785307,82.00503272478635,5063100
2020-05-26,83.09521484375,83.73196333846174,82.6224820089502,83.19169724154767,3173400
2020-05-27,83.14344787597656,83.43288031979336,81.39722558384753,83.25922232561784,1917600
2020-05-28,83.63548278808594,84.75460639514714,83.02767610854998,83.8091407878715,1908700
2020-05-29,85.0344009399414,85.37206727512266,83.42324488309508,84.0985775534576,2394500
2020-06-01,86.7420425415039,86.80957581098473,84.84145392251958,84.93792897026727,2477600
2020-06-02,87.10862731933594,87.43664386587426,85.97020439566772,86.82884460345612,1682800
2020-06-03,87.30158233642578,87.92868105528916,87.07969050949694,87.45594826870042,1382500
2020-06-04,87.92867279052734,88.50753026100261,86.65518341125292,86.65518341125292,2227500
2020-06-05,87.19544982910156,89.76172802021883,86.91566712221172,88.88378841991909,2844700
2020-06-08,87.10862731933594,87.39805238500404,85.92196320443686,86.16315443944647,1804700
2020-06-09,86.6069564819336,87.32088792829065,86.17281514773734,86.9156810077244,1817300
2020-06-10,86.64556121826172,87.38843455242821,86.30789486662896,87.13759353668341,1410300
2020-06-11,82.03398895263672,85.50714241959248,82.02433923906725,85.50714241959248,2491300
2020-06-12,83.07592010498047,84.2239928845214,81.0306155230616,83.77055212754058,1520000
2020-06-15,83.89598083496094,84.20470540426649,80.76049393771798,81.42618428051642,1551400
2020-06-16,84.35906219482422,86.09563494809348,83.4618303627677,85.74831892532491,1049200
2020-06-17,84.82215118408203,85.62290803420731,84.37836009331446,84.75461791723858,900800
2020-06-18,85.1019287109375,85.38171147361138,84.18540480884003,84.34941310953981,1491500
2020-06-19,85.60359191894531,86.62624034684991,84.66776879805663,86.2596323384961,1784700
2020-06-22,85.41064453125,85.93161851609818,84.67742106806668,85.51676927041757,1245500
2020-06-23,86.13423156738281,86.53943116456517,85.53608188408714,86.04740623680401,1160300
2020-06-24,83.51005554199219,85.94126744928016,83.27851400434616,85.94126744928016,1806600
2020-06-25,84.18541717529297,84.2722425140976,81.81209556049573,83.38466025696849,1350100
2020-06-26,82.87332153320312,84.47482773249665,82.50670609341154,84.15646085132686,2225800
2020-06-29,84.39118957519531,84.4588646519986,83.25037586906137,83.6854288805067,1302500
2020-06-30,85.43531799316406,85.92837606164964,84.34283951068888,84.42985453079366,1920200
2020-07-01,85.18394470214844,85.93804040550906,84.40084645266302,85.93804040550906,1137000
2020-07-02,85.73501586914062,86.51811412467758,85.60933570961897,85.88003597691427,1507700
2020-07-06,86.3440933227539,87.62992699601851,86.0637230753183,86.0637230753183,1412200
2020-07-07,86.2474136352539,87.0498518369762,85.72534567423081,85.88969835380408,1441700
2020-07-08,86.56647491455078,87.33024075928186,86.1700870279307,86.5471349622114,1069600
2020-07-09,86.93384552001953,87.39790844851687,85.6190091613121,86.67281519376041,1133800
2020-07-10,86.45044708251953,86.88550744622445,85.6286762302277,86.86616749617724,938100
2020-07-13,86.29576873779297,88.21001083185824,85.70602562395716,86.9821894786774,1646200
2020-07-14,87.67828369140625,87.77496132231008,85.14528845595568,85.8800517276795,1361200
2020-07-15,89.7955322265625,89.96955487602601,88.05531310795632,88.6933912386366,1897100
2020-07-16,89.77619934082031,90.11457466469659,89.00276370679268,89.89221689873312,1226400
2020-07-17,91.23606872558594,91.37141887461375,89.61185956122227,90.30795025681097,3457700
2020-07-20,92.04816436767578,93.0246252808301,91.61311139577103,91.75813151174911,1236800
2020-07-21,92.83126831054688,93.24698873440582,91.99983483885893,92.3962153121961,2169100
2020-07-22,93.15030670166016,93.66270472578955,92.6282387027275,93.15997667646343,1313200
2020-07-23,93.45001220703125,94.83251611707514,93.12129946453742,93.38232976284583,1386300
2020-07-24,91.66143798828125,93.02461662519467,90.75265960636779,92.79258888683684,1142800
2020-07-27,94.03974914550781,94.30078682338103,91.74845939545027,91.80646449007573,1177100
2020-07-28,92.13518524169922,94.02042474110895,92.03850024088439,93.75939441658682,1373700
2020-07-29,93.87540435791016,94.41681233207133,92.34787281200566,92.62824308633218,1125300
2020-07-30,92.7442626953125,93.15998312828883,91.81614420272048,92.92795534914836,1663300
2020-07-31,93.13097381591797,93.20831886202568,91.58410977391145,92.7539259361798,1551800
2020-08-03,95.79931640625,96.06035410616396,93.72072166235199,93.72072166235199,1994300
2020-08-04,94.2911148071289,95.70262862867462,93.67236922442473,95.43192835824519,779200
2020-08-05,94.63916015625,95.54794595821333,94.45546752580316,94.8325153849094,955900
2020-08-06,94.2137680053711,94.98720365731812,92.62823155730581,94.47480567271555,1075300
2020-08-07,94.53282165527344,94.59082675424155,93.65304569146096,93.84640093870792,897900
2020-08-10,93.9140625,94.70683070129267,93.73036987832513,94.59081314401979,900800
2020-08-11,93.10196685791016,94.38779315240804,93.00528186684015,93.99141271793208,1137000
2020-08-12,94.38780212402344,95.0162177455636,93.31466353020113,93.4500210553591,1318100
2020-08-13,95.48992919921875,95.82831189821572,93.95273528515122,94.310450555734,1190800
2020-08-14,94.13642883300781,95.54794260557512,93.68203594797014,95.18055735757244,957400
2020-08-17,94.27180480957031,95.40294865731909,93.86574693065997,94.42648755427302,1989300
2020-08-18,94.61017608642578,95.43194703275954,93.88508277330237,94.46515594859498,2008700
2020-08-19,94.70685577392578,96.09903732565039,91.39076198827063,92.06752018748377,2830800
2020-08-20,94.53282165527344,94.90986955062591,93.89474343853459,94.15577375992098,1428300
2020-08-21,95.03555297851562,95.05488555199001,94.0397521078904,94.61983257653564,1269300
2020-08-24,94.3587875366211,95.91532142905014,93.91406462107408,95.49960105946917,1154500
2020-08-25,95.07421875,95.38359893585886,94.32012298704306,94.61983319808643,1061300
2020-08-26,96.0313491821289,96.41806704679175,94.79385791603163,94.9195380872344,1072300
2020-08-27,95.73165130615234,96.35040439499929,94.3201371877884,95.89601139864315,1236900
2020-08-28,96.5824203491211,96.6114228983479,95.26758402662105,95.71230699216815,866000
2020-08-31,97.08515930175781,97.68457243178173,96.43741104294479,96.58243118137338,1076900
2020-09-01,97.76190185546875,97.92625454392437,96.92079108791376,97.56853924314201,1159700
2020-09-02,99.98551940917969,100.21755455054436,97.12381904994912,97.64588705397513,1462500
2020-09-03,96.33104705810547,99.78249036105737,95.7509739790268,99.66647279482989,1992800
2020-09-04,93.6240463256836,96.78545734455493,92.48323991181465,96.74678481553774,1753900
2020-09-08,91.98049926757812,93.26633312538782,91.61312132650262,92.91828775972459,1225600
2020-09-09,94.67784118652344,95.19990920206058,92.67658414831263,92.90861191876364,954400
2020-09-10,95.29656982421875,96.77575858300588,94.97752708674703,95.59627261491906,1933200
2020-09-11,95.3255844116211,96.31171529275096,94.76484390086327,95.4319320042141,1368600
2020-09-14,96.11833953857422,96.90144510205212,95.68328662910861,96.41804970218881,1207700
2020-09-15,97.03681182861328,97.64588748129422,96.40839622605247,96.40839622605247,1053800
2020-09-16,96.60174560546875,98.15827955498766,94.82285387803527,97.86824670866051,1365000
2020-09-17,96.29236602783203,97.1238067389245,95.30624261813308,95.9539907096034,1246400
2020-09-18,96.07966613769531,97.24948210948084,95.19022038037501,95.84763841318315,2162400
2020-09-21,94.87118530273438,95.28690567137163,93.29531884191495,94.91952779658737,927900
2020-09-22,95.34491729736328,95.6929625971507,94.25243890457487,94.59081423047128,845800
2020-09-23,93.69171905517578,95.62530104908109,93.36300628067632,95.3255908243254,1148700
2020-09-24,93.14064025878906,93.74972330198865,92.27053427026944,93.36300543151889,1157600
2020-09-25,94.44580078125,94.88085371464862,92.58955673787807,92.77324936026048,1028600
2020-09-28,96.20537567138672,96.41807087419589,94.86153675476149,95.3642648355586,1336600
2020-09-29,96.89178466796875,97.96492315140034,96.28270168351726,96.47606428811662,722400
2020-09-30,97.58788299560547,98.50633146785567,96.97879996307577,97.20116513191022,1362200
2020-10-01,97.85857391357422,99.00905741945536,97.20115582107486,98.39030447119504,723600
2020-10-02,96.68876647949219,97.91658775964694,96.49540386086527,96.88212172208942,712200
2020-10-05,99.87523651123047,100.20453454997498,97.78319936157621,97.81225420154443,803900
2020-10-06,98.43212127685547,100.07863373655663,98.28684706836836,99.87524245534564,1078000
2020-10-07,100.61133575439453,101.45396321644647,99.19727662874169,99.24570629722616,1322100
2020-10-08,100.88252258300781,101.10528130383815,99.88492618196955,100.92125744715538,765300
2020-10-09,102.43216705322266,102.76146509574195,101.2602416953232,101.53143005723994,709000
2020-10-12,102.11255645751953,103.63315478827906,102.00601710911421,103.10045804625248,1003700
2020-10-13,102.1028823852539,102.67432145492651,101.6573575015979,102.1222572089473,915500
2020-10-14,101.75419616699219,103.31353675086496,101.61860197616231,102.17066615006372,906700
2020-10-15,102.00602722167969,102.39344240071262,100.61133553289316,100.82441425082776,723000
2020-10-16,103.34257507324219,104.15614747749537,102.38372848012953,102.61617457163273,1039400
2020-10-19,102.17066192626953,104.23364432450771,101.92852839703623,103.4200718238328,636000
2020-10-20,102.2868881225586,103.57504026449273,102.23845846124453,102.55807649152813,771000
2020-10-21,101.53142547607422,103.33289938675594,100.8437671924333,102.58712403580611,894000
2020-10-22,103.4103775024414,103.72030810357333,101.8026148182347,102.006006082478,1064700
2020-10-23,102.82926177978516,104.00118713305255,102.15129087767299,103.85591293212039,833900
2020-10-26,101.33770751953125,102.49026531863618,100.4854002785316,102.07379541227012,1102000
2020-10-27,102.70337677001953,103.30387068864357,101.80263958674858,101.80263958674858,1111400
2020-10-28,98.46118927001953,102.05445022702274,98.38370476140585,101.13433831322654,1180800
2020-10-29,98.8098373413086,99.8171136075253,97.5991698178743,99.05197084599544,1421900
2020-10-30,98.87763214111328,99.12945304917768,97.48294821110356,98.56770155785246,2310000
2020-11-02,101.92853546142578,102.03507481281869,100.03989675824123,100.26265548255047,1572300
2020-11-03,103.66221618652344,104.70823491556679,102.80022132351446,103.08109713349812,1175000
2020-11-04,105.07625579833984,106.34504041388621,103.86558824986359,104.66947327549062,1357300
2020-11-05,106.86804962158203,108.40802269131098,106.21913354453275,107.09081571708415,1143100
2020-11-06,108.99884033203125,109.78335067360096,106.85838062541387,107.27485062919288,1036600
2020-11-09,108.96009826660156,113.80276930067274,108.85355891270562,112.50493701041987,2177900
2020-11-10,106.73245239257812,109.35718624540434,105.56052704543681,109.27001433597209,2124800
2020-11-11,105.96732330322266,108.27243188536472,105.41525175227716,107.64288321947566,1792800
2020-11-12,105.9963607788086,107.51695882671439,105.47335154465065,105.95761853301974,1094300
2020-11-13,106.70340728759766,108.03030175508687,106.32567955402943,106.98428308243827,1356800
2020-11-16,106.80026245117188,107.98187535158395,106.02543952862572,107.50729566495811,1656100
2020-11-17,106.40316009521484,107.28452231091688,105.81235368486698,107.02302134716523,1571500
2020-11-18,102.61619567871094,106.42253538564194,102.40312436144782,106.1029247150825,2047900
2020-11-19,105.26030731201172,105.53149573189594,101.88012469674585,103.38134841805642,1886400
2020-11-20,107.40074157714844,108.76637815186717,104.9116093326141,105.22153993697653,2775400
2020-11-23,108.67921447753906,108.88260575931164,106.11259754013057,107.8947041922264,3258700
2020-11-24,111.07148742675781,115.21681206345261,107.92375169972303,115.21681206345261,5559900
2020-11-25,110.75187683105469,113.2797515139044,109.8414597691313,112.43712415651149,2862500
2020-11-27,110.50006103515625,111.36206325342877,109.38625263976253,110.19013039316916,983700
2020-11-30,113.22166442871094,113.38631349104274,110.0932952977543,110.30637403222156,3778400
2020-12-01,111.73009490966797,114.65506465456593,111.42016429173621,113.88024180440092,1753700
2020-12-02,110.96495056152344,112.30152494756213,110.53879319670152,111.9915943338722,1735800
2020-12-03,110.00611114501953,111.78821044409776,109.59932857318593,110.55817531803064,1511400
2020-12-04,111.5267105102539,111.6138750381732,109.88019799715083,110.02547959967893,1118100
2020-12-07,110.80030822753906,112.77611878007441,110.529119847857,111.57513111386936,2076700
2020-12-08,113.32819366455078,113.6478043483484,110.73252160181202,110.74220162390932,1320600
2020-12-09,112.73737335205078,113.27975009613857,110.87778961003924,112.71799853157397,1717600
2020-12-10,115.07154846191406,116.12725460552605,112.67926775313823,113.26039419735092,1630500
2020-12-11,114.7519302368164,115.31367443230026,113.59937222475673,114.93594670200542,1400800
2020-12-14,113.0666732788086,116.45654276413815,113.0666732788086,114.8778347782717,1395200
2020-12-15,113.69622802734375,114.3257767290108,113.17321867777402,113.60906349708019,1973800
2020-12-16,113.55093383789062,114.03520087945878,112.73736875493385,113.88023926860787,1698600
2020-12-17,115.22650146484375,115.63328400777598,113.35723038213668,114.33545187861257,2166700
2020-12-18,115.54612731933594,116.08850408001145,114.71318735725332,115.47833022425151,3911800
2020-12-21,114.0739517211914,114.72286783232816,112.31121985269307,113.99646721526574,2082000
2020-12-22,113.6768569946289,114.70350083942022,113.17321509351412,114.28703085513766,1670400
2020-12-23,113.60904693603516,115.14901252750947,113.5315624386541,114.28701781479838,1202100
2020-12-24,113.61873626708984,114.64538746820024,113.16352404433273,113.35723530365969,733600
2020-12-28,114.12238311767578,115.04248762419498,112.99887993268081,114.78098664938645,1003100
2020-12-29,113.54127502441406,115.37180419229843,113.1538598409331,114.82941997969304,1007400
2020-12-30,113.69622802734375,115.15871672395562,113.63811834050136,114.15144027915422,1127000
2020-12-31,114.76160430908203,114.86814365203516,112.93107543736566,113.88992213461499,1307200
2021-01-04,115.09532165527344,116.5019961833893,113.6110355583307,115.38636133765092,2030700
2021-01-05,116.0363540649414,116.72514015917476,114.54236451070174,114.94011829267379,2344000
2021-01-06,119.2183609008789,120.1787801636356,114.67818702041856,115.14384910622506,2428500
2021-01-07,122.3906478881836,123.67120918472914,120.40189396939509,120.61532208572713,1775900
2021-01-08,123.26376342773438,123.82643625840092,122.08991608189736,122.71079389454756,1577200
2021-01-11,124.32119750976562,125.47564570017812,122.45857141181055,122.67199215327427,1746800
2021-01-12,123.17646026611328,124.55403249855748,122.42946176442265,124.49582751453656,1826400
2021-01-13,123.18614959716797,124.22418030271955,122.95331488458773,123.65180421943491,1530400
2021-01-14,122.26454162597656,124.36000984954379,122.06081678225989,123.46749149425726,924900
2021-01-15,122.43915557861328,123.32197057560526,121.01307436897824,122.17722576935954,2115400
2021-01-19,123.54509735107422,123.981656911488,122.51676988238582,123.57419984147903,1677200
2021-01-20,124.28240203857422,125.068198945512,123.55481011690655,123.89435153339524,1843000
2021-01-21,123.20555114746094,124.93236792419384,122.64287835012527,123.9525421773089,1612100
2021-01-22,122.5555648803711,123.98164599623331,122.52646239252844,123.28315668222353,1438700
2021-01-25,121.7309799194336,123.6712250049101,120.71234828897937,122.90482730797316,1365400
2021-01-26,120.21758270263672,122.18693026350145,120.16908101677875,121.75037808354188,1476600
2021-01-27,115.25057220458984,119.3250843182937,114.58118521677984,118.43257326884594,1923500
2021-01-28,117.92808532714844,119.00492186317774,115.23114603923618,115.44457416730643,1677900
2021-01-29,116.57962799072266,118.05421844863945,115.71621949161195,117.58855635628471,1822000
2021-02-01,117.21991729736328,118.4422664627051,116.58933611758958,117.08410072343642,1292700
2021-02-02,119.5093765258789,122.08989816830898,118.76237815993733,118.83998972549291,1489200
2021-02-03,118.50045013427734,120.87724700343495,118.25791953940632,119.81011386629166,1448400
2021-02-04,120.36311340332031,120.62504325459662,117.96690934299072,118.84972448161666,1251200
2021-02-05,119.49968719482422,122.19662650075804,119.43177891738873,120.78995186754561,1919700
2021-02-08,119.72283172607422,121.9832117232408,118.90792490620356,120.21758891521031,2065300
2021-02-09,119.55789184570312,119.80042246465418,118.7041867315164,119.72281829168965,1988300
2021-02-10,121.3429183959961,121.98319536727061,120.17876700962442,120.86755306420703,1112600
2021-02-11,123.166748046875,123.45778774879373,121.37202295556833,121.94439166084221,1122200
2021-02-12,124.15628814697266,124.75776679705415,122.54588114906788,123.13765650117045,1278000
2021-02-16,124.12718200683594,127.16367044011284,124.0301712284562,125.44654931685474,2132500
2021-02-17,126.2323226928711,132.88736298809476,125.7181590020811,128.83225843765388,4214700
2021-02-18,123.86524963378906,126.49428090182813,123.76823885739181,125.14581112599717,1941400
2021-02-19,123.07942962646484,125.04876948196889,122.71077838330805,124.57341898725916,1263900
2021-02-22,119.81013488769531,122.39066442258671,119.41238108962428,122.18693217387619,1340100
2021-02-23,118.76238250732422,119.81981977275018,116.81244181112328,119.81981977275018,2125400
2021-02-24,121.28472137451172,121.66307598904413,118.36465774546943,118.60718838982862,1898400
2021-02-25,118.45193481445312,121.50782162912756,118.2870157949762,121.0809654361793,1430900
2021-02-26,118.42284393310547,119.81982259132016,117.0452718681697,119.25714980937849,1909700
2021-03-01,120.76085662841797,121.41083695167767,119.20865464849666,119.37358110484041,1404400
2021-03-02,119.9459457397461,122.12872137260511,119.48998697887286,120.84815996405239,1267300
2021-03-03,115.7356185913086,119.11164078677416,115.68710950515096,119.11164078677416,1612400
2021-03-04,111.55436706542969,115.27964074189961,109.9536637060429,115.14382420487976,2725000
2021-03-05,112.67003631591797,112.71854540569812,109.10968820891362,112.41780237166746,2441500
2021-03-08,112.61181640625,115.40576641345653,111.82601218434273,112.83494042619571,2766600
2021-03-09,116.25947570800781,117.76316852885112,114.02819842074183,114.34834061895192,2291100
2021-03-10,116.40499114990234,118.55866418140049,116.1139588546534,116.98706314184719,1934600
2021-03-11,118.19001770019531,119.24744759867869,117.28780354212334,117.79226395026883,1818700
2021-03-12,117.81167602539062,118.38404473436916,115.71620792148583,116.96766680552112,1368700
2021-03-15,120.3340072631836,120.56683461298068,116.74454923002573,117.30722211002937,1230000
2021-03-16,119.32506561279297,121.5660461838872,118.79149528565283,121.02277996094246,1345500
2021-03-17,118.85940551757812,119.4317816416881,117.86988382359709,118.6847831714112,1453000
2021-03-18,118.92733764648438,120.23700920610406,118.48108209488645,119.90716364099764,2067500
2021-03-19,119.02433776855469,119.81013466387881,117.8795928659917,119.19896012323201,2597000
2021-03-22,119.91686248779297,120.13029065703442,118.0833312541437,118.51988349017505,1772900
2021-03-23,118.33554077148438,120.51831630360773,117.84077624513127,119.47058227184125,1338300
2021-03-24,117.2295913696289,119.28625359419051,117.13258060652012,118.47135430234053,1477500
2021-03-25,118.25792694091797,118.67507988626272,116.29827546689963,117.24899871493423,967300
2021-03-26,121.88617706298828,121.95408533455107,118.38403462643667,118.87879912007779,1441900
2021-03-29,121.67276000976562,122.06081048315382,120.04295394269299,121.14889298090866,1539700
2021-03-30,121.11009216308594,121.94439812459913,120.6929465837768,120.88696812770884,1033700
2021-03-31,123.34135437011719,124.6413147599226,122.18690641092722,122.18690641092722,1815500
2021-04-01,123.87493133544922,124.46670659018426,123.21524780893047,124.17566691028468,1126400
2021-04-05,126.30782318115234,126.90049894448066,125.33622454129733,125.33622454129733,1096300
2021-04-06,127.31826782226562,128.11498575167772,126.18149929465991,126.8616301418819,1623200
2021-04-07,125.66655731201172,126.86163424478046,124.87956483094118,126.55071558166142,954600
2021-04-08,126.97823333740234,127.98868943724909,126.18151530688804,126.56043819750798,925100
2021-04-09,128.16358947753906,128.17330012749426,127.01709528977527,127.72637302283871,1552200
2021-04-12,127.5417709350586,128.42591452241572,127.12397576703687,127.70694094204663,1166300
2021-04-13,129.19346618652344,129.48494872970846,127.7360682960163,127.86238085732734,1593700
2021-04-14,128.22189331054688,129.44610244696423,127.24058387126622,129.3198046857394,1499300
2021-04-15,129.49465942382812,130.13591805397607,128.25101440952676,128.25101440952676,2121300
